letterboxd_id;letterboxd_shorttitle;letterboxd_longtitle;letterboxd_slug;tmdb_id;release_year;duration;avg_rating;letterboxd_url;tmdb_url;imdb_url
67195;Jiro Dreams of Sushi;Jiro Dreams of Sushi (2011);jiro-dreams-of-sushi;80767;2011;82;4.01;https://letterboxd.com/film/jiro-dreams-of-sushi/;https://www.themoviedb.org/movie/80767/;http://www.imdb.com/title/tt1772925/maindetails
16074;X-Men: First Class;X-Men: First Class (2011);x-men-first-class;49538;2011;132;3.58;https://letterboxd.com/film/x-men-first-class/;https://www.themoviedb.org/movie/49538/;http://www.imdb.com/title/tt1270798/maindetails
277;Drive;Drive (2011);drive-2011;64690;2011;100;3.93;https://letterboxd.com/film/drive-2011/;https://www.themoviedb.org/movie/64690/;http://www.imdb.com/title/tt0780504/maindetails
19987;The Hangover Part II;The Hangover Part II (2011);the-hangover-part-ii;45243;2011;102;2.95;https://letterboxd.com/film/the-hangover-part-ii/;https://www.themoviedb.org/movie/45243/;http://www.imdb.com/title/tt1411697/maindetails
4549;Melancholia;Melancholia (2011);melancholia;62215;2011;130;3.84;https://letterboxd.com/film/melancholia/;https://www.themoviedb.org/movie/62215/;http://www.imdb.com/title/tt1527186/maindetails
47468;The Tree of Life;The Tree of Life (2011);the-tree-of-life-2011;8967;2011;139;3.86;https://letterboxd.com/film/the-tree-of-life-2011/;https://www.themoviedb.org/movie/8967/;http://www.imdb.com/title/tt0478304/maindetails
6945;Midnight in Paris;Midnight in Paris (2011);midnight-in-paris;59436;2011;94;3.71;https://letterboxd.com/film/midnight-in-paris/;https://www.themoviedb.org/movie/59436/;http://www.imdb.com/title/tt1605783/maindetails
50735;Pirates of the Caribbean: On Stranger Tides;Pirates of the Caribbean: On Stranger Tides (2011);pirates-of-the-caribbean-on-stranger-tides;1865;2011;137;2.82;https://letterboxd.com/film/pirates-of-the-caribbean-on-stranger-tides/;https://www.themoviedb.org/movie/1865/;http://www.imdb.com/title/tt1298650/maindetails
46456;Thor;Thor (2011);thor;10195;2011;115;2.79;https://letterboxd.com/film/thor/;https://www.themoviedb.org/movie/10195/;http://www.imdb.com/title/tt0800369/maindetails
14327;Fast Five;Fast Five (2011);fast-five;51497;2011;130;3.47;https://letterboxd.com/film/fast-five/;https://www.themoviedb.org/movie/51497/;http://www.imdb.com/title/tt1596343/maindetails
5849;Source Code;Source Code (2011);source-code;45612;2011;93;3.47;https://letterboxd.com/film/source-code/;https://www.themoviedb.org/movie/45612/;http://www.imdb.com/title/tt0945513/maindetails
58796;VIPs;VIPs (2011);vips;70666;2011;95;3.24;https://letterboxd.com/film/vips/;https://www.themoviedb.org/movie/70666/;http://www.imdb.com/title/tt1235548/maindetails
37276;Sucker Punch;Sucker Punch (2011);sucker-punch;23629;2011;110;2.76;https://letterboxd.com/film/sucker-punch/;https://www.themoviedb.org/movie/23629/;http://www.imdb.com/title/tt0978764/maindetails
13972;Limitless;Limitless (2011);limitless;51876;2011;105;3.32;https://letterboxd.com/film/limitless/;https://www.themoviedb.org/movie/51876/;http://www.imdb.com/title/tt1219289/maindetails
696;Life in a Day;Life in a Day (2011);life-in-a-day;66150;2011;95;3.72;https://letterboxd.com/film/life-in-a-day/;https://www.themoviedb.org/movie/66150/;http://www.imdb.com/title/tt1687247/maindetails
23414;No Strings Attached;No Strings Attached (2011);no-strings-attached;41630;2011;107;2.74;https://letterboxd.com/film/no-strings-attached/;https://www.themoviedb.org/movie/41630/;http://www.imdb.com/title/tt1411238/maindetails
25235;Little Fockers;Little Fockers (2010);little-fockers;39451;2010;98;2.41;https://letterboxd.com/film/little-fockers/;https://www.themoviedb.org/movie/39451/;http://www.imdb.com/title/tt0970866/maindetails
20908;True Grit;True Grit (2010);true-grit-2010;44264;2010;110;3.82;https://letterboxd.com/film/true-grit-2010/;https://www.themoviedb.org/movie/44264/;http://www.imdb.com/title/tt1403865/maindetails
19921;The Fighter;The Fighter (2010);the-fighter-2010;45317;2010;116;3.82;https://letterboxd.com/film/the-fighter-2010/;https://www.themoviedb.org/movie/45317/;http://www.imdb.com/title/tt0964517/maindetails
44581;Harry Potter and the Deathly Hallows: Part 1;Harry Potter and the Deathly Hallows: Part 1 (2010);harry-potter-and-the-deathly-hallows-part-1;12444;2010;146;3.7;https://letterboxd.com/film/harry-potter-and-the-deathly-hallows-part-1/;https://www.themoviedb.org/movie/12444/;http://www.imdb.com/title/tt0926084/maindetails
21801;Love & Other Drugs;Love & Other Drugs (2010);love-other-drugs;43347;2010;112;3.18;https://letterboxd.com/film/love-other-drugs/;https://www.themoviedb.org/movie/43347/;http://www.imdb.com/title/tt0758752/maindetails
20550;Inside Job;Inside Job (2010);inside-job-2010;44639;2010;109;3.85;https://letterboxd.com/film/inside-job-2010/;https://www.themoviedb.org/movie/44639/;http://www.imdb.com/title/tt1645089/maindetails
17503;Elite Squad: The Enemy Within;Elite Squad: The Enemy Within (2010);elite-squad-the-enemy-within;47931;2010;115;3.91;https://letterboxd.com/film/elite-squad-the-enemy-within/;https://www.themoviedb.org/movie/47931/;http://www.imdb.com/title/tt1555149/maindetails
7785;Senna;Senna (2010);senna;58496;2010;106;4.24;https://letterboxd.com/film/senna/;https://www.themoviedb.org/movie/58496/;http://www.imdb.com/title/tt1424432/maindetails
26711;The Social Network;The Social Network (2010);the-social-network;37799;2010;121;3.94;https://letterboxd.com/film/the-social-network/;https://www.themoviedb.org/movie/37799/;http://www.imdb.com/title/tt1285016/maindetails
21236;It's Kind of a Funny Story;It's Kind of a Funny Story (2010);its-kind-of-a-funny-story;43923;2010;102;3.28;https://letterboxd.com/film/its-kind-of-a-funny-story/;https://www.themoviedb.org/movie/43923/;http://www.imdb.com/title/tt0804497/maindetails
26770;Easy A;Easy A (2010);easy-a;37735;2010;93;3.42;https://letterboxd.com/film/easy-a/;https://www.themoviedb.org/movie/37735/;http://www.imdb.com/title/tt1282140/maindetails
37503;The Town;The Town (2010);the-town;23168;2010;125;3.65;https://letterboxd.com/film/the-town/;https://www.themoviedb.org/movie/23168/;http://www.imdb.com/title/tt0840361/maindetails
5363;The King's Speech;The King's Speech (2010);the-kings-speech;45269;2010;118;3.79;https://letterboxd.com/film/the-kings-speech/;https://www.themoviedb.org/movie/45269/;http://www.imdb.com/title/tt1504320/maindetails
21050;127 Hours;127 Hours (2010);127-hours;44115;2010;94;3.48;https://letterboxd.com/film/127-hours/;https://www.themoviedb.org/movie/44115/;http://www.imdb.com/title/tt1542344/maindetails
18627;Incendies;Incendies (2010);incendies;46738;2010;131;4.42;https://letterboxd.com/film/incendies/;https://www.themoviedb.org/movie/46738/;http://www.imdb.com/title/tt1255953/maindetails
37274;Machete;Machete (2010);machete;23631;2010;105;3.07;https://letterboxd.com/film/machete/;https://www.themoviedb.org/movie/23631/;http://www.imdb.com/title/tt0985694/maindetails
20956;Black Swan;Black Swan (2010);black-swan;44214;2010;109;4.15;https://letterboxd.com/film/black-swan/;https://www.themoviedb.org/movie/44214/;http://www.imdb.com/title/tt0947798/maindetails
14220;The Man from Nowhere;The Man from Nowhere (2010);the-man-from-nowhere;51608;2010;119;3.85;https://letterboxd.com/film/the-man-from-nowhere/;https://www.themoviedb.org/movie/51608/;http://www.imdb.com/title/tt1527788/maindetails
24308;Batman: Under the Red Hood;Batman: Under the Red Hood (2010);batman-under-the-red-hood;40662;2010;75;3.91;https://letterboxd.com/film/batman-under-the-red-hood/;https://www.themoviedb.org/movie/40662/;http://www.imdb.com/title/tt1569923/maindetails
37833;Scott Pilgrim vs. the World;Scott Pilgrim vs. the World (2010);scott-pilgrim-vs-the-world;22538;2010;113;3.88;https://letterboxd.com/film/scott-pilgrim-vs-the-world/;https://www.themoviedb.org/movie/22538/;http://www.imdb.com/title/tt0446029/maindetails
34722;Inception;Inception (2010);inception;27205;2010;148;4.2;https://letterboxd.com/film/inception/;https://www.themoviedb.org/movie/27205/;http://www.imdb.com/title/tt1375666/maindetails
26025;The Karate Kid;The Karate Kid (2010);the-karate-kid-2010;38575;2010;140;3.0;https://letterboxd.com/film/the-karate-kid-2010/;https://www.themoviedb.org/movie/38575/;http://www.imdb.com/title/tt1155076/maindetails
46511;Iron Man 2;Iron Man 2 (2010);iron-man-2;10138;2010;124;2.89;https://letterboxd.com/film/iron-man-2/;https://www.themoviedb.org/movie/10138/;http://www.imdb.com/title/tt1228705/maindetails
37354;Kick-Ass;Kick-Ass (2010);kick-ass;23483;2010;117;3.51;https://letterboxd.com/film/kick-ass/;https://www.themoviedb.org/movie/23483/;http://www.imdb.com/title/tt1250777/maindetails
37596;Green Zone;Green Zone (2010);green-zone;22972;2010;115;3.06;https://letterboxd.com/film/green-zone/;https://www.themoviedb.org/movie/22972/;http://www.imdb.com/title/tt0947810/maindetails
45409;Shutter Island;Shutter Island (2010);shutter-island;11324;2010;138;4.13;https://letterboxd.com/film/shutter-island/;https://www.themoviedb.org/movie/11324/;http://www.imdb.com/title/tt1130884/maindetails
18660;Blue Valentine;Blue Valentine (2010);blue-valentine;46705;2010;112;3.8;https://letterboxd.com/film/blue-valentine/;https://www.themoviedb.org/movie/46705/;http://www.imdb.com/title/tt1120985/maindetails
25234;Exit Through the Gift Shop;Exit Through the Gift Shop (2010);exit-through-the-gift-shop;39452;2010;87;3.94;https://letterboxd.com/film/exit-through-the-gift-shop/;https://www.themoviedb.org/movie/39452/;http://www.imdb.com/title/tt1587707/maindetails
38970;The Book of Eli;The Book of Eli (2010);the-book-of-eli;20504;2010;118;3.23;https://letterboxd.com/film/the-book-of-eli/;https://www.themoviedb.org/movie/20504/;http://www.imdb.com/title/tt1037705/maindetails
38999;3 Idiots;3 Idiots (2009);3-idiots;20453;2009;171;4.08;https://letterboxd.com/film/3-idiots/;https://www.themoviedb.org/movie/20453/;http://www.imdb.com/title/tt1187043/maindetails
39304;Avatar;Avatar (2009);avatar;19995;2009;162;3.61;https://letterboxd.com/film/avatar/;https://www.themoviedb.org/movie/19995/;http://www.imdb.com/title/tt0499549/maindetails
37605;Invictus;Invictus (2009);invictus;22954;2009;134;3.35;https://letterboxd.com/film/invictus/;https://www.themoviedb.org/movie/22954/;http://www.imdb.com/title/tt1057500/maindetails
37671;The Fourth Kind;The Fourth Kind (2009);the-fourth-kind;22824;2009;98;2.63;https://letterboxd.com/film/the-fourth-kind/;https://www.themoviedb.org/movie/22824/;http://www.imdb.com/title/tt1220198/maindetails
46346;The Men Who Stare at Goats;The Men Who Stare at Goats (2009);the-men-who-stare-at-goats;10313;2009;94;3.03;https://letterboxd.com/film/the-men-who-stare-at-goats/;https://www.themoviedb.org/movie/10313/;http://www.imdb.com/title/tt1234548/maindetails
46344;Fantastic Mr. Fox;Fantastic Mr. Fox (2009);fantastic-mr-fox;10315;2009;87;4.28;https://letterboxd.com/film/fantastic-mr-fox/;https://www.themoviedb.org/movie/10315/;http://www.imdb.com/title/tt0432283/maindetails
39352;Zombieland;Zombieland (2009);zombieland;19908;2009;88;3.53;https://letterboxd.com/film/zombieland/;https://www.themoviedb.org/movie/19908/;http://www.imdb.com/title/tt1156398/maindetails
31546;Mr. Nobody;Mr. Nobody (2009);mr-nobody;31011;2009;141;3.68;https://letterboxd.com/film/mr-nobody/;https://www.themoviedb.org/movie/31011/;http://www.imdb.com/title/tt0485947/maindetails
18577;Trash Humpers;Trash Humpers (2009);trash-humpers;46788;2009;78;2.98;https://letterboxd.com/film/trash-humpers/;https://www.themoviedb.org/movie/46788/;http://www.imdb.com/title/tt1488163/maindetails
39305;Jennifer's Body;Jennifer's Body (2009);jennifers-body;19994;2009;102;3.44;https://letterboxd.com/film/jennifers-body/;https://www.themoviedb.org/movie/19994/;http://www.imdb.com/title/tt1131734/maindetails
29417;We Live in Public;We Live in Public (2009);we-live-in-public;34015;2009;89;3.74;https://letterboxd.com/film/we-live-in-public/;https://www.themoviedb.org/movie/34015/;http://www.imdb.com/title/tt0498329/maindetails
36112;The Secret in Their Eyes;The Secret in Their Eyes (2009);the-secret-in-their-eyes;25376;2009;130;4.2;https://letterboxd.com/film/the-secret-in-their-eyes/;https://www.themoviedb.org/movie/25376/;http://www.imdb.com/title/tt1305806/maindetails
40860;District 9;District 9 (2009);district-9;17654;2009;112;3.81;https://letterboxd.com/film/district-9/;https://www.themoviedb.org/movie/17654/;http://www.imdb.com/title/tt1136608/maindetails
51385;Harry Potter and the Half-Blood Prince;Harry Potter and the Half-Blood Prince (2009);harry-potter-and-the-half-blood-prince;767;2009;153;3.68;https://letterboxd.com/film/harry-potter-and-the-half-blood-prince/;https://www.themoviedb.org/movie/767/;http://www.imdb.com/title/tt0417741/maindetails
45411;Public Enemies;Public Enemies (2009);public-enemies-2009;11322;2009;140;3.2;https://letterboxd.com/film/public-enemies-2009/;https://www.themoviedb.org/movie/11322/;http://www.imdb.com/title/tt1152836/maindetails
33853;Hachi: A Dog's Tale;Hachi: A Dog's Tale (2009);hachi-a-dogs-tale;28178;2009;93;3.79;https://letterboxd.com/film/hachi-a-dogs-tale/;https://www.themoviedb.org/movie/28178/;http://www.imdb.com/title/tt1028532/maindetails
47769;Transformers: Revenge of the Fallen;Transformers: Revenge of the Fallen (2009);transformers-revenge-of-the-fallen;8373;2009;150;2.46;https://letterboxd.com/film/transformers-revenge-of-the-fallen/;https://www.themoviedb.org/movie/8373/;http://www.imdb.com/title/tt1055369/maindetails
40100;The Hangover;The Hangover (2009);the-hangover;18785;2009;100;3.63;https://letterboxd.com/film/the-hangover/;https://www.themoviedb.org/movie/18785/;http://www.imdb.com/title/tt1119646/maindetails
29041;Enter the Void;Enter the Void (2009);enter-the-void;34647;2009;161;3.76;https://letterboxd.com/film/enter-the-void/;https://www.themoviedb.org/movie/34647/;http://www.imdb.com/title/tt1191111/maindetails
41352;Inglourious Basterds;Inglourious Basterds (2009);inglourious-basterds;16869;2009;153;4.35;https://letterboxd.com/film/inglourious-basterds/;https://www.themoviedb.org/movie/16869/;http://www.imdb.com/title/tt0361748/maindetails
43302;Up;Up (2009);up;14160;2009;96;4.1;https://letterboxd.com/film/up/;https://www.themoviedb.org/movie/14160/;http://www.imdb.com/title/tt1049413/maindetails
50544;X-Men Origins: Wolverine;X-Men Origins: Wolverine (2009);x-men-origins-wolverine;2080;2009;107;2.42;https://letterboxd.com/film/x-men-origins-wolverine/;https://www.themoviedb.org/movie/2080/;http://www.imdb.com/title/tt0458525/maindetails
43582;Fast & Furious;Fast & Furious (2009);fast-furious;13804;2009;107;2.87;https://letterboxd.com/film/fast-furious/;https://www.themoviedb.org/movie/13804/;http://www.imdb.com/title/tt1013752/maindetails
43298;Dragonball Evolution;Dragonball Evolution (2009);dragonball-evolution;14164;2009;85;0.87;https://letterboxd.com/film/dragonball-evolution/;https://www.themoviedb.org/movie/14164/;http://www.imdb.com/title/tt1098327/maindetails
44070;Watchmen;Watchmen (2009);watchmen;13183;2009;163;3.65;https://letterboxd.com/film/watchmen/;https://www.themoviedb.org/movie/13183/;http://www.imdb.com/title/tt0409459/maindetails
37973;Polytechnique;Polytechnique (2009);polytechnique;22302;2009;77;3.69;https://letterboxd.com/film/polytechnique/;https://www.themoviedb.org/movie/22302/;http://www.imdb.com/title/tt1194238/maindetails
39350;(500) Days of Summer;(500) Days of Summer (2009);500-days-of-summer;19913;2009;95;3.67;https://letterboxd.com/film/500-days-of-summer/;https://www.themoviedb.org/movie/19913/;http://www.imdb.com/title/tt1022603/maindetails
50389;Valkyrie;Valkyrie (2008);valkyrie;2253;2008;121;3.3;https://letterboxd.com/film/valkyrie/;https://www.themoviedb.org/movie/2253/;http://www.imdb.com/title/tt0985699/maindetails
42841;Ip Man;Ip Man (2008);ip-man;14756;2008;106;3.92;https://letterboxd.com/film/ip-man/;https://www.themoviedb.org/movie/14756/;http://www.imdb.com/title/tt1220719/maindetails
49075;The Curious Case of Benjamin Button;The Curious Case of Benjamin Button (2008);the-curious-case-of-benjamin-button;4922;2008;166;3.63;https://letterboxd.com/film/the-curious-case-of-benjamin-button/;https://www.themoviedb.org/movie/4922/;http://www.imdb.com/title/tt0421715/maindetails
44042;Gran Torino;Gran Torino (2008);gran-torino;13223;2008;116;3.8;https://letterboxd.com/film/gran-torino/;https://www.themoviedb.org/movie/13223/;http://www.imdb.com/title/tt1205489/maindetails
46450;Yes Man;Yes Man (2008);yes-man;10201;2008;104;3.1;https://letterboxd.com/film/yes-man/;https://www.themoviedb.org/movie/10201/;http://www.imdb.com/title/tt1068680/maindetails
47469;Twilight;Twilight (2008);twilight-2008;8966;2008;122;2.96;https://letterboxd.com/film/twilight-2008/;https://www.themoviedb.org/movie/8966/;http://www.imdb.com/title/tt1099212/maindetails
182338;The Little Panda Fighter;The Little Panda Fighter (2008);the-little-panda-fighter;258722;2008;51;1.63;https://letterboxd.com/film/the-little-panda-fighter/;https://www.themoviedb.org/movie/258722/;http://www.imdb.com/title/tt3216920/maindetails
45918;Quantum of Solace;Quantum of Solace (2008);quantum-of-solace;10764;2008;106;2.83;https://letterboxd.com/film/quantum-of-solace/;https://www.themoviedb.org/movie/10764/;http://www.imdb.com/title/tt0830515/maindetails
44919;High School Musical 3: Senior Year;High School Musical 3: Senior Year (2008);high-school-musical-3-senior-year;11887;2008;112;3.15;https://letterboxd.com/film/high-school-musical-3-senior-year/;https://www.themoviedb.org/movie/11887/;http://www.imdb.com/title/tt0962726/maindetails
44741;The Hurt Locker;The Hurt Locker (2008);the-hurt-locker;12162;2008;131;3.75;https://letterboxd.com/film/the-hurt-locker/;https://www.themoviedb.org/movie/12162/;http://www.imdb.com/title/tt0887912/maindetails
44613;Slumdog Millionaire;Slumdog Millionaire (2008);slumdog-millionaire;12405;2008;120;3.91;https://letterboxd.com/film/slumdog-millionaire/;https://www.themoviedb.org/movie/12405/;http://www.imdb.com/title/tt1010048/maindetails
49054;Burn After Reading;Burn After Reading (2008);burn-after-reading;4944;2008;96;3.62;https://letterboxd.com/film/burn-after-reading/;https://www.themoviedb.org/movie/4944/;http://www.imdb.com/title/tt0887883/maindetails
43441;Wild Child;Wild Child (2008);wild-child;13971;2008;98;3.39;https://letterboxd.com/film/wild-child/;https://www.themoviedb.org/movie/13971/;http://www.imdb.com/title/tt1024255/maindetails
48992;Vicky Cristina Barcelona;Vicky Cristina Barcelona (2008);vicky-cristina-barcelona;5038;2008;96;3.45;https://letterboxd.com/film/vicky-cristina-barcelona/;https://www.themoviedb.org/movie/5038/;http://www.imdb.com/title/tt0497465/maindetails
51896;The Dark Knight;The Dark Knight (2008);the-dark-knight;155;2008;152;4.47;https://letterboxd.com/film/the-dark-knight/;https://www.themoviedb.org/movie/155/;http://www.imdb.com/title/tt0468569/maindetails
45120;Mamma Mia!;Mamma Mia! (2008);mamma-mia;11631;2008;108;3.79;https://letterboxd.com/film/mamma-mia/;https://www.themoviedb.org/movie/11631/;http://www.imdb.com/title/tt0795421/maindetails
13633;The Herb of the Rat;The Herb of the Rat (2008);the-herb-of-the-rat;52247;2008;80;3.42;https://letterboxd.com/film/the-herb-of-the-rat/;https://www.themoviedb.org/movie/52247/;http://www.imdb.com/title/tt1270631/maindetails
45994;WALL·E;WALL·E (2008);walle;10681;2008;98;4.21;https://letterboxd.com/film/walle/;https://www.themoviedb.org/movie/10681/;http://www.imdb.com/title/tt0910970/maindetails
34576;Lake Mungo;Lake Mungo (2008);lake-mungo;27374;2008;87;3.38;https://letterboxd.com/film/lake-mungo/;https://www.themoviedb.org/movie/27374/;http://www.imdb.com/title/tt0816556/maindetails
50827;The Incredible Hulk;The Incredible Hulk (2008);the-incredible-hulk;1724;2008;114;2.47;https://letterboxd.com/film/the-incredible-hulk/;https://www.themoviedb.org/movie/1724/;http://www.imdb.com/title/tt0800080/maindetails
47516;Wanted;Wanted (2008);wanted-2008;8909;2008;110;2.99;https://letterboxd.com/film/wanted-2008/;https://www.themoviedb.org/movie/8909/;http://www.imdb.com/title/tt0493464/maindetails
49039;Synecdoche, New York;Synecdoche, New York (2008);synecdoche-new-york;4960;2008;124;4.18;https://letterboxd.com/film/synecdoche-new-york/;https://www.themoviedb.org/movie/4960/;http://www.imdb.com/title/tt0383028/maindetails
51839;Indiana Jones and the Kingdom of the Crystal Skull;Indiana Jones and the Kingdom of the Crystal Skull (2008);indiana-jones-and-the-kingdom-of-the-crystal-skull;217;2008;122;2.71;https://letterboxd.com/film/indiana-jones-and-the-kingdom-of-the-crystal-skull/;https://www.themoviedb.org/movie/217/;http://www.imdb.com/title/tt0367882/maindetails
49655;Changeling;Changeling (2008);changeling;3580;2008;141;3.68;https://letterboxd.com/film/changeling/;https://www.themoviedb.org/movie/3580/;http://www.imdb.com/title/tt0824747/maindetails
47061;Martyrs;Martyrs (2008);martyrs;9539;2008;99;3.65;https://letterboxd.com/film/martyrs/;https://www.themoviedb.org/movie/9539/;http://www.imdb.com/title/tt1029234/maindetails
48018;Speed Racer;Speed Racer (2008);speed-racer;7459;2008;135;3.41;https://letterboxd.com/film/speed-racer/;https://www.themoviedb.org/movie/7459/;http://www.imdb.com/title/tt0811080/maindetails
50825;Iron Man;Iron Man (2008);iron-man-2008;1726;2008;126;3.71;https://letterboxd.com/film/iron-man-2008/;https://www.themoviedb.org/movie/1726/;http://www.imdb.com/title/tt0371746/maindetails
12719;Signs;Signs (2008);signs-2008;53214;2008;12;3.57;https://letterboxd.com/film/signs-2008/;https://www.themoviedb.org/movie/53214/;http://www.imdb.com/title/tt1377575/maindetails
47900;21;21 (2008);21;8065;2008;123;3.06;https://letterboxd.com/film/21/;https://www.themoviedb.org/movie/8065/;http://www.imdb.com/title/tt0478087/maindetails
47713;Never Back Down;Never Back Down (2008);never-back-down;8456;2008;115;2.9;https://letterboxd.com/film/never-back-down/;https://www.themoviedb.org/movie/8456/;http://www.imdb.com/title/tt1023111/maindetails
47648;Taken;Taken (2008);taken;8681;2008;94;3.5;https://letterboxd.com/film/taken/;https://www.themoviedb.org/movie/8681/;http://www.imdb.com/title/tt0936501/maindetails
42260;Dear Zachary: A Letter to a Son About His Father;Dear Zachary: A Letter to a Son About His Father (2008);dear-zachary-a-letter-to-a-son-about-his-father;15584;2008;93;4.35;https://letterboxd.com/film/dear-zachary-a-letter-to-a-son-about-his-father/;https://www.themoviedb.org/movie/15584/;http://www.imdb.com/title/tt1152758/maindetails
48296;I Am Legend;I Am Legend (2007);i-am-legend;6479;2007;101;3.4;https://letterboxd.com/film/i-am-legend/;https://www.themoviedb.org/movie/6479/;http://www.imdb.com/title/tt0480249/maindetails
43517;Sweeney Todd: The Demon Barber of Fleet Street;Sweeney Todd: The Demon Barber of Fleet Street (2007);sweeney-todd-the-demon-barber-of-fleet-street-2007;13885;2007;116;3.51;https://letterboxd.com/film/sweeney-todd-the-demon-barber-of-fleet-street-2007/;https://www.themoviedb.org/movie/13885/;http://www.imdb.com/title/tt0408236/maindetails
48602;The Mist;The Mist (2007);the-mist;5876;2007;126;3.43;https://letterboxd.com/film/the-mist/;https://www.themoviedb.org/movie/5876/;http://www.imdb.com/title/tt0884328/maindetails
72963;Playing;Playing (2007);playing;86321;2007;105;4.27;https://letterboxd.com/film/playing/;https://www.themoviedb.org/movie/86321/;http://www.imdb.com/title/tt1165293/maindetails
48042;Elite Squad;Elite Squad (2007);elite-squad;7347;2007;115;3.95;https://letterboxd.com/film/elite-squad/;https://www.themoviedb.org/movie/7347/;http://www.imdb.com/title/tt0861739/maindetails
48044;There Will Be Blood;There Will Be Blood (2007);there-will-be-blood;7345;2007;158;4.45;https://letterboxd.com/film/there-will-be-blood/;https://www.themoviedb.org/movie/7345/;http://www.imdb.com/title/tt0469494/maindetails
43318;Timecrimes;Timecrimes (2007);timecrimes;14139;2007;92;3.67;https://letterboxd.com/film/timecrimes/;https://www.themoviedb.org/movie/14139/;http://www.imdb.com/title/tt0480669/maindetails
49185;Across the Universe;Across the Universe (2007);across-the-universe;4688;2007;133;3.47;https://letterboxd.com/film/across-the-universe/;https://www.themoviedb.org/movie/4688/;http://www.imdb.com/title/tt0445922/maindetails
48234;Lars and the Real Girl;Lars and the Real Girl (2007);lars-and-the-real-girl;6615;2007;106;3.8;https://letterboxd.com/film/lars-and-the-real-girl/;https://www.themoviedb.org/movie/6615/;http://www.imdb.com/title/tt0805564/maindetails
49148;Gone Baby Gone;Gone Baby Gone (2007);gone-baby-gone;4771;2007;113;3.74;https://letterboxd.com/film/gone-baby-gone/;https://www.themoviedb.org/movie/4771/;http://www.imdb.com/title/tt0452623/maindetails
49288;The Assassination of Jesse James by the Coward Robert Ford;The Assassination of Jesse James by the Coward Robert Ford (2007);the-assassination-of-jesse-james-by-the-coward-robert-ford;4512;2007;159;4.03;https://letterboxd.com/film/the-assassination-of-jesse-james-by-the-coward-robert-ford/;https://www.themoviedb.org/movie/4512/;http://www.imdb.com/title/tt0443680/maindetails
48571;Into the Wild;Into the Wild (2007);into-the-wild;5915;2007;148;3.81;https://letterboxd.com/film/into-the-wild/;https://www.themoviedb.org/movie/5915/;http://www.imdb.com/title/tt0758758/maindetails
48051;Juno;Juno (2007);juno;7326;2007;96;3.75;https://letterboxd.com/film/juno/;https://www.themoviedb.org/movie/7326/;http://www.imdb.com/title/tt0467406/maindetails
45150;Redacted;Redacted (2007);redacted;11600;2007;90;3.22;https://letterboxd.com/film/redacted/;https://www.themoviedb.org/movie/11600/;http://www.imdb.com/title/tt0937237/maindetails
43713;High School Musical 2;High School Musical 2 (2007);high-school-musical-2;13649;2007;108;3.23;https://letterboxd.com/film/high-school-musical-2/;https://www.themoviedb.org/movie/13649/;http://www.imdb.com/title/tt0810900/maindetails
21070;A Map For Saturday;A Map For Saturday (2007);a-map-for-saturday;44095;2007;90;3.63;https://letterboxd.com/film/a-map-for-saturday/;https://www.themoviedb.org/movie/44095/;http://www.imdb.com/title/tt1024964/maindetails
46572;Hot Rod;Hot Rod (2007);hot-rod;10074;2007;88;3.54;https://letterboxd.com/film/hot-rod/;https://www.themoviedb.org/movie/10074/;http://www.imdb.com/title/tt0787475/maindetails
50223;The Bourne Ultimatum;The Bourne Ultimatum (2007);the-bourne-ultimatum;2503;2007;115;3.71;https://letterboxd.com/film/the-bourne-ultimatum/;https://www.themoviedb.org/movie/2503/;http://www.imdb.com/title/tt0440963/maindetails
51449;Harry Potter and the Order of the Phoenix;Harry Potter and the Order of the Phoenix (2007);harry-potter-and-the-order-of-the-phoenix;675;2007;138;3.66;https://letterboxd.com/film/harry-potter-and-the-order-of-the-phoenix/;https://www.themoviedb.org/movie/675/;http://www.imdb.com/title/tt0373889/maindetails
50742;Transformers;Transformers (2007);transformers;1858;2007;144;3.17;https://letterboxd.com/film/transformers/;https://www.themoviedb.org/movie/1858/;http://www.imdb.com/title/tt0418279/maindetails
143290;Ratatoing;Ratatoing (2007);ratatoing;199739;2007;44;2.03;https://letterboxd.com/film/ratatoing/;https://www.themoviedb.org/movie/199739/;http://www.imdb.com/title/tt1256535/maindetails
50558;Ratatouille;Ratatouille (2007);ratatouille;2062;2007;111;4.21;https://letterboxd.com/film/ratatouille/;https://www.themoviedb.org/movie/2062/;http://www.imdb.com/title/tt0382932/maindetails
50621;Death Proof;Death Proof (2007);death-proof;1991;2007;113;3.57;https://letterboxd.com/film/death-proof/;https://www.themoviedb.org/movie/1991/;http://www.imdb.com/title/tt1028528/maindetails
51773;Pirates of the Caribbean: At World's End;Pirates of the Caribbean: At World's End (2007);pirates-of-the-caribbean-at-worlds-end;285;2007;169;3.46;https://letterboxd.com/film/pirates-of-the-caribbean-at-worlds-end/;https://www.themoviedb.org/movie/285/;http://www.imdb.com/title/tt0449088/maindetails
48140;No Country for Old Men;No Country for Old Men (2007);no-country-for-old-men;6977;2007;122;4.33;https://letterboxd.com/film/no-country-for-old-men/;https://www.themoviedb.org/movie/6977/;http://www.imdb.com/title/tt0477348/maindetails
